customer_id	payment_real
VQQ6HM4ql0xc	364.46
RQcVEapQCSqd	364.46
OtUP5nCNBumA	364.46
IcQ7ZtTqsJAk	364.46
I045BGM7NNzJ	364.46
D8N8tdcYb2lt	364.46
7tCcFqRJbZJY	364.46
50mB8WHPmcw5	364.46
3RKou194NiIv	364.46
uqtCCenQSDmZ	364.41
q0PYd7G5N9MV	364.41
ZBOWDfECKfH5	364.41
EL5kpWI462he	364.32
2zHxynBvbxAv	364.32
P4ztbBbFeRUd	364.24
TOI9jM6gEpKs	364.04
bEMu4cuEmpKi	364
cdSplqZwxKfV	363.99
9YjBHbofvuuC	363.99
pmUEYmPW6498	363.98
81h7k8twfWWh	363.96
gTUOyObir939	363.9
ITqLbEDRi0oi	363.8
bQJgdaLHDfKJ	363.79
13bChBvHXhWd	363.79
FG5NDHHvwBLw	363.75
zX1aqbbspi7T	363.74
vnxIAjTge8e5	363.67
kM8ufvjUCt0f	363.67
m6bdPJNbHBBI	363.65000000000003
am2kkuqoGdUG	363.64
P5zqZIJRdo2P	363.63
Ed4lbSSsDZTE	363.51
eu6CceGZnFDG	363.46
JS1T4785O3zU	363.46
M0tHjddhPKT7	363.40000000000003
6O5eatzoJ0i9	363.4
IGqNgb1WBdx2	363.29999999999995
LdT6JytJ8zsH	363.28
rSEc38POC0yg	363.25
USieWiPg6D4a	363.24
nkakwP4OCFi7	363.22
tjDcZFdb1I14	363.2
maCoUNAOYpvB	363.2
Qs8Qp2kpNGpB	363.2
LcvAQ91BlYMC	363.2
BMn15AzuM0OZ	363.2
1jnfmlR9baAl	363.2
awMvlH3jXHBY	363.18
V5ydboIJE5yN	363.18
Caw0VgI6EnxT	363.12
ZaUZe1EiIj7t	363.1
QNMJgy9o86vh	363.05
ippJPT0r8RC1	363.01
1SeenkYBYXBc	363
rDHUDtL6oj3T	362.96999999999997
PVPwmKeACcbN	362.96
9JuXZ2xCDBS9	362.96
23k82QBZZMgO	362.96
gbri1H7CGMcY	362.95
BXFjG9EGyQul	362.94
xREK7htIa1wB	362.93
1khLdaHdspXu	362.93
XRHIpiL81guK	362.88
CPzCUJmOrYUd	362.88
rhuSBdwOiklH	362.64
IxwhfjwT05DF	362.58
zFSaXC3waPVK	362.56
TkxC21XdqmBz	362.56
HxttD3L9mFfE	362.56
CIiFItk9T8nx	362.56
0k6GSP05dquZ	362.56
RCdSstBiK7uD	362.48
u4Nx0TA8yGPO	362.39
m3J2uCO2blk5	362.38
dnfijZ1DvMDH	362.38
OPPFYEAWif9X	362.29999999999995
qOa3iSVab2UE	362.17
KJIv7w5eBa4g	362.15999999999997
NXpWAjD53tHt	362.05
garAFp35akGG	362
x7NgGwY2lyfD	361.98
SvmnF1KI1JVn	361.98
POKVK8XbAz6Y	361.96
t1zQ3IGHmn7J	361.9
V0N2ASeAq4BR	361.89
9iqjBcsZGCA2	361.82
tVpYMGItTRhc	361.8
gVbXea1gY3Ea	361.8
VajMko2GbXCS	361.8
QBOGV6zIDXpQ	361.8
pLlk7w4yVame	361.62
d0s9xUsub9oR	361.62
WA53ZwdliCgl	361.62
cMBDJm7IMUWv	361.56
DEKK4I2dOwh0	361.56
7cOXiM7AiMH1	361.47
aeTEt0nOargH	361.28
XRqcEiuycDNq	361.28
Smo8pa8iD4EL	361.28
NJpb133lwdGm	361.28
zPNpeeiTtYPr	361.25
whjYjl1xBbvS	361.25
A8vax71elOce	361.25
oEsDVgcHUH2R	361.24
celXYSnl3FSu	361.06
jqxKQGMRzMLU	361.04
TIBajV6zD5iH	361.04
l5DJBtDfKf74	361
ohLGUZ3c9KaA	360.94
gXzJqTeYoDAJ	360.90000000000003
oVM9ll0haS3A	360.89
bvvjEi5Qbscp	360.84000000000003
P3ouGaaRKpHT	360.84000000000003
wuzSbcjRfYlM	360.81
tVy9mCBbBfCu	360.81
rjX2NJo1Vrqg	360.81
qZ7MeAJm5NmX	360.81
FywJtbFlf7NZ	360.81
9K0P4ixbcCds	360.81
2qr1AiEXGc7j	360.81
2VYzDL9kpg1x	360.78
Y2dldZtVoXzc	360.74
Hrp8p5p17S9P	360.63
Zf4zJr7nO8xG	360.62
U99849X9H2sb	360.6
GMKrVJAyixDh	360.48
hGXWerp0cTht	360.42
hFkSVNj4Cvh7	360.34
cyQO6cXALGgB	360.28
zW5kXd775nAQ	360.26
yFeH7bQkXLsl	360.26
QAe7dk9CrWrV	360.16
EtA6bBqH3ri5	360.13
XBc9oi6ro0BL	360.09
miYakKygoY4Z	360
m6HHRfOwVQym	360
c2TuSNLElqC5	360
5R1k5CPjm7rw	359.8
vswUk3WFWVi4	359.79999999999995
EVWLfOpkqVjM	359.79999999999995
vdfSBQvm2SYX	359.71
kuZLc9yULCfQ	359.71
6Ab999u78c9l	359.71
8LjItMHe0OpY	359.70000000000005
BbPxTegVwULy	359.62
0n2o0fdvMOBQ	359.62
Wm0ItaN2FAzK	359.56
3b4tXGUyvf53	359.56
x5tOtYwFVKhd	359.54
0q2Riuhav9it	359.54
LOyQgxfblksm	359.43
snfuR3uQthgK	359.37
tfM04t2M5ovu	359.18
cIMyItJMyMPv	359.18
E7taY2cSCXEV	359.15999999999997
g2dwN0bxs8uv	358.98
SStBLSRuKI3J	358.88
EI8oP4ANbXiQ	358.86
nei6rSGb8O9v	358.76
iBeZ3JmoU0DD	358.76
Zfr7mj75G22r	358.76
XcSFvndMU3OR	358.76
Li9DM4PDyN98	358.76
e61aE5mgrgdX	358.74
SEh9Ys8rvXtJ	358.74
DFpg7OOyrkK2	358.71
fUSPAFbBwlj1	358.68
rst6jVYwXU0G	358.53000000000003
n0VIIzrGfcSJ	358.5
CvP40vpMY2P7	358.5
OJfd4NHD1s8R	358.44
kQkgMXYesYCe	358.29999999999995
ALybDe4P0Bs9	358.26
9mfGHp6DvfiR	358.14
9yzTY8mUuAdx	358.12
SrYT8eVNuJne	358.11
zxgqEdyP6Pzc	358.04
xqolkEacV1di	358.04
oi0UW3v6b5y9	358.04
cIl8mE8MTLns	358.04
YY1mKfrYdtye	358.04
YUWpBNdUmvqI	358.04
WJB6FCDmarma	358.04
VmTWTUMfp7Hu	358.04
OXQCGYtNLKwt	358.04
MX2Q5tunD157	358.04
G8t4boPEsdyF	358.04
43nhnlmEtYrt	358.04
3v4ytIreYLGr	357.84
T9vUucZl6Zhp	357.8
1Q786WhrtdcY	357.8
r8cVcmmfClhU	357.77
ST19ir9Id5On	357.77
rRZR8ZiSy7Fs	357.75
HeNmqKsGxspK	357.75
5XKWjN5zWpTt	357.75
H2OKY4kO03DT	357.62
5XvFNT5gtZBs	357.54
VDDWl7oMayen	357.44
KzsZDGcJvM50	357.42
MOmrYC8Knl82	357.34
g1bZNRyvgGhp	357.32
9dofFf8CD4h1	357.29999999999995
kanZWpRNBGg1	357.28
YLnBCZ5z9d0r	357.28
ET9DgnYS1A34	357.28
98aTnBilI6gC	357.28
0OmtUcb4gW1R	357.2
AnHaJLF3QnBu	356.96
pszgnsJdH4Uy	356.88
V2Moc8HCNEu3	356.84
ObEntrpFsN3G	356.78
9BHr885fl0xE	356.74
0tv51T5YPnTo	356.54
43VkXZsNqLkH	356.52
s96R6CTvPsw8	356.5
n5UY1x4NAP2t	356.37
RHBXTlQx24Hl	356.37
A32ToSimQqeQ	356.37
v7IXkhhAWc1F	356.31
uXHaE6ID5O8p	356.3
q89QxWIvLX2n	356.2
L4GWu1XUJB29	356.16
QXNAgs7vU4FG	356.13
1xRyBpCvShpQ	356.13
xhxBpf8RZYbM	356.12
eSFQZbaTDawu	356.1
zJRJ7oWOtHqw	355.98
bS8XuwWmG7Cu	355.98
N9HbuKXKZ9nD	355.95
LyeEQCaEuuHw	355.95
cGSj7MA8pXCw	355.92
abyTRNnBmsgb	355.92
JwNlP9aIaw0r	355.90000000000003
VfIiVcIxLLLJ	355.9
Qwdm0RENa7ji	355.78
nIDq5v7XnXad	355.76
WVqnG6IMWdvB	355.76
WD6Qolkl57rz	355.76
R2q9W5Y8UFl8	355.76
PRbxxparyBvR	355.76
HJsQXGbDRpBx	355.76
FnZ6XQfz8ap8	355.76
7D2sol6z1r9k	355.76
3v7BCHWZllaG	355.76
2z20TgEmLL22	355.76
4RJW5K31ddMg	355.74
OojjTRwwqjkX	355.62
Ma1w47Hm1Qfl	355.58
HweMwcogYLKJ	355.58
3sRlESDutNH9	355.58
oHXsg4gA9f3h	355.56
ch2vjirl5THr	355.56
zj7Lk9HqgClZ	355.38
zIAwJ7Rx04oX	355.38
wcKo79YnaiA2	355.38
sgHLwKWjVlqK	355.38
XqH0p1eQCwyC	355.38
RguFLFoq2kBK	355.38
RG70iNNS8g6V	355.38
QKIPSIfLtzBK	355.38
OGF975Ypx3Uw	355.38
AoDFh3rva9uK	355.38
2TQTRUpUhQll	355.36
grMF22iDePvd	355.32
9nqABONo1TEl	355.32
LpBfl1VqFEfP	355.26
EaAxDMIVF4Ug	355.26
2QaYIO3swXbC	355.26
FuGJbpUXLHeK	355.12
crc2fgC7nWXv	355.11
RypKUKbCm1TF	355.11
L7vno3ksHUwV	355.11
MRAtC87pSHPC	355.05
fdw7tIteUliX	355.04999999999995
XpSKZZAM9vWU	354.98
yo4gUZ5X0USk	354.9
p9mGwivQnDh0	354.88
mDvuThAsIFQ1	354.84000000000003
GE5o3gcdoVgD	354.76
p32O5hgm960a	354.75
qtLXqhJOk858	354.65999999999997
fTSbAZoUhoOD	354.65999999999997
VbSvou6oBL44	354.65999999999997
JMMEFjMcRprg	354.64
4c35fHMBmdz2	354.6
7AjijV3xAmP6	354.58
wsiE9pL7QaDw	354.52
l3R8G4CAzJtp	354.51
egFceYBeeH63	354.51
TxFSMuomP2TU	354.51
oIyM7188aPJp	354.45000000000005
nckaviUipLJi	354.45000000000005
Ax07jYBkvu8R	354.45000000000005
K6QpPoz5JIGr	354.39
fd1guQYbjKN2	354.33
XFPMARDSJuIj	354.33
8V2iwmjS5oJ2	354.33
mcChIKeXK0If	354.29999999999995
MRt3yZNuTi7a	354.26
pNFfSHqZjptv	354.22
e0M180z7rpXG	354.22
bfZR2ueEOsah	354.22
Ffc01qyCekgk	354.22
BEaRtUDsOiKB	354.22
v7Jegtw7nuCu	354.17
okEuC6GOSEqU	354.16
upbtbWGXIlHY	354.06
eSEztXJa1j68	354.02
gVGiBE62mTkS	354
XbqVw764814I	354
yUyySKQDgV9u	353.96
ua7g5zoIcV8g	353.96
tniq8fbi5NVA	353.96
h6OauduFp5Pa	353.96
8ZiwrRCgt3mW	353.94
JbCljM0foUre	353.92
aXWPpY7Hu2jD	353.90999999999997
WlH9J5PNWrCQ	353.76
7PrFzs3Kg0FX	353.76
AM0x9eUKS5IM	353.75
w1j7O6Zvtvmq	353.68
ioGglgb4adK9	353.68
ezrliz6jBBme	353.68
dWkqzEhuehQG	353.67
pzEMQMNfODKV	353.51
oNYBBvUkPH9x	353.45
cGbDNnrTyxrl	353.45
a1ugGrvMj5BC	353.45
sFd7dZA75VV9	353.44
OrQt0MIMrfDB	353.44
k6Ni6aCU7ZgD	353.43
KsZRcoP525T4	353.43
Fsvh26UFK79i	353.43
28knF1ejfMvV	353.38
tDZWnoRxqZn3	353.28
1vNZaaGfTSfa	353.21
WzqbGaAVarcE	353.2
8FVWWnUid0pT	353.2
0oaSj3916NGW	353.2
04GEHbLVDuym	353.19
uzBa6JYw7sNS	353.17
CrlueuSEurkn	353.17
qZMPfTy4Wx8c	353.09
H5dYo4pruUZD	353.09
fmqt9fdblZii	353.07
63WI1z3ZUNQn	353.07
5NbsSYl6A82v	353.07
rYcNFvPUBU9w	353
rInNnvqTyZ57	352.79999999999995
h4V4qBtzQcVg	352.74
SXd8VhNNmpAf	352.72
MPrKi5bVX1uf	352.72
KhgjV34Z4pie	352.7
i9V45kfXebGi	352.64
WYEuzruXKVhb	352.64
yo6r6IvgVdTs	352.58
gt4bYi8w7bUO	352.4
PGgdR2Gsqqgw	352.4
TUFLBEgjfbU9	352.33
mf5rSkuEbCOm	352.3
j26717L6pPO3	352.29
UTavdUGQwjYB	352.20000000000005
i9tanKk7yCNb	352.1
erDqDjgISlss	352.02
vskBHYpbxJ6H	351.99
Ok8nAQUDweHn	351.99
2glMOmPCAn1C	351.98
R2mMzZF38B4G	351.96
9LT07czT8v6m	351.96
bqsGqHVUFede	351.92
IIew1fruzJhU	351.92
qnyG2pbx2UG6	351.84000000000003
G1XpVtFKWZdo	351.75
znMLRTswzs6c	351.69
yxr8t5e7eoOx	351.69
vHlloZ2b9lYW	351.69
mYwuGuifMUre	351.69
fDSd2D965V7n	351.69
Zz7HArACrhjz	351.69
VWvBqxU3pPjX	351.69
OD5r52PucbYu	351.69
GS9gmkWRaAvb	351.69
C7wquUoU6KJ3	351.69
A2cOU6cIqzlQ	351.69
9mj8QNuV1cnn	351.69
6PpeXMvO3qdU	351.69
5je8MELfZLS6	351.69
5PzyWuXHBMvl	351.69
XVlYB93FbCmI	351.56
0QGoASAABBqb	351.55
pKeQl5bj8bIz	351.54
m9AXG2Hvo1w3	351.54
OMKEyggW8l1i	351.54
Cpsj6cjV6qOA	351.54
9eeeVGke1AVK	351.54
58kZKnI2Fji1	351.54
FtveouoVpEo3	351.5
cAyuAia3TQpx	351.48
62RokRr1aNGq	351.48
AgKLHZcZIJEi	351.44
cE8MppQZwchD	351.4
BJbNwubzVrhG	351.4
gJsyc6DnH38k	351.35
JinM3SIXcQZb	351.35
AbboHGfoKqHY	351.35
HMCvSnSlIT6T	351.33
cfYFUn8obZdZ	351.27
Q94neZaAgzKA	351.27
99ivMA8KfvrH	351.25
0L9kj9ss3U8X	351.25
SDUf3CUcyAEq	351.24
BoTo9hBl314b	351.2
yCYFH4lzqsbC	351.01
rc8d4kjyIW1U	350.98
cBrAoabm7uQ7	350.98
jGUuhCaFCFfL	350.94
bzakucgw77vU	350.93
aOaNMFbH6qdz	350.93
0TgVGgssEWsF	350.93
LG2LRRozIpaI	350.92
lGPoKelmMDaX	350.74
ibrLVfoX81rs	350.74
VHPM8WJLs4hV	350.74
5Ta08FTGZbWV	350.74
3bka3nrzlmWS	350.56
p4I6yZYYDjfu	350.52
WkgCMZJjwAQn	350.52
D0BkvXPPDXyN	350.52
8GIcQDfceWM4	350.52
fRqvO4DhGixs	350.46
cMpOo1T6El44	350.4
HnOtQWigNl9d	350.37
1E8GzoMIvsnR	350.32
SBt8IE46GVXx	350.3
C3YT9gv0JI67	350.3
0hvU8SntYvqF	350.28
s6gfOVYOqnT3	350.25
zVNtPD7OkFD6	350.22
29vZN1f1Qepp	350.19
jvN7qt4LY8ty	350.18
9pZ7xGWY0k0p	350.18
pCsO3MOFNUTe	350.02
6uNpYNJDXABe	350.02
m4GqC4eYUNtM	350
btIwck6rsHao	350
S2r7WcPhT6oV	350
2cOlQRicbrV5	349.92
FxYVdFjH8XKo	349.84
eGPCzGfxjXgz	349.79999999999995
8b7ClXoJzXuI	349.78
8a2wR0hBdDP8	349.78
laiBlPlGHb4B	349.75
ME5AHWFILjcF	349.74
AdfbeTWAcKHf	349.65000000000003
8fnV0K4ILiYp	349.57
pn1F1tcKAzET	349.53000000000003
0fYfPl5MNcmZ	349.5
jUc0WvuYQdSU	349.49
jPiNrt1wYjTY	349.49
j77xtiRj9mJI	349.49
h8m64q43yA6t	349.44
o1MTYZ3wirjT	349.4
D1R95h4s17tH	349.25
1SSR2NMrm7BT	349.2
33RF3WfDdlSW	349.15
6IR931PUoSKH	349.1
SQ8Q5OHBZqBH	349.04999999999995
LGfWKgYDldDB	349.04
r920fmUi5cU0	349.01
o6VvKgyErmwT	349.01
moET3z7nwXSP	349.01
cz6J7DZsxMun	349.01
cjlIfiFFKzRp	349.01
YP49mjn6Q70W	349.01
M2G0vOjFYghe	349.01
L3nXugcZNlrM	349.01
Isowb244VVUA	349.01
whi0zCg37PqW	348.99
5HvucdU9e8PM	348.99
MU0RHthly427	348.92
tlZNS7BII1VP	348.84
IN8kceThXLWM	348.78
4lFCzjy1Vpce	348.78
GJTXykYIVHQt	348.77
G6UhxHIgadhl	348.77
nF3FZvx5othD	348.74
UG35KNuWPd9e	348.74
MUlqrCG14sSQ	348.74
Vwyz96c1F9ue	348.73
vtkLEQR63yG7	348.72
UuUUtfEEh6Hl	348.72
Or0gmTeX3fCP	348.72
rJJNO9MqC26j	348.69
uiLDGfDEMflK	348.48
p2bZ6Jnz4B8U	348.48
b5iyUwjNNxAf	348.48
QStKkamJHb35	348.48
NzZ1M0r6moD4	348.48
KqNf9c18DDzr	348.48
xxowrNxjfTGl	348.44
OebCouqUfmJE	348.44
G9mhWX9hsmQ9	348.39
zMil9WSEjmCP	348.32
pTP4DvuHdIC9	348.2
Vo8GUZ23ugNn	348.13
mbBZT6ecljxJ	348.12
4WpbBTqfl5nL	348.12
6Cfj1GdmJuDG	348.10999999999996
tIWbmPBh1Mlb	348
GTHJQZNLpLet	348
iEXMFd0ZqrbB	347.98
emkhWqNDg6sB	347.98
0kBb1VNd0Zex	347.98
3y61nza4tvMm	347.97
Xn2vmUrKzZ4s	347.89
fuAFspll3EJR	347.83
apAcXJLzUNS4	347.83
UrJBYn9nP1DE	347.83
Q33Ylqqqqjft	347.83
8biQKjd6YrPW	347.83
mwNJonlYvim7	347.79
Ns2XC6FMWA38	347.79
GYo0f12TZ7qq	347.79
3yfRWLWmMLXx	347.79
GpX7D8Xva7is	347.78
s3wJ3C2z3ivm	347.7
pWLqY81qvhwe	347.58
vBuKGUWezYFu	347.42
f3eGWRGdn5PF	347.42
bo6JO4zZcayH	347.42
OIOmc8DfJs57	347.42
FEuNIo6wrR4d	347.42
EOzslZAJjlhI	347.42
0IEMZdaUnkuj	347.42
rjTre9AVQLq6	347.41
aNYB6q7ZBtjz	347.41
bJIYcaV70Mvu	347.4
pNGBb0vL25e9	347.39
SY7mOLjylSyg	347.36
q2TzHbvKF0uf	347.32
RW8ckmd9rGen	347.32
IWanEnmM5LKc	347.32
x8140mwfemTu	347.29999999999995
3XbwVuAahOXI	347.29999999999995
nkMWQ9BLhsXf	347.28000000000003
4Gkctb4mbXtU	347.24
utneoo0lpagL	347.16
L8b5sNuGkc5b	347.12
PP7uHDZPFTg0	347.1
YjknIbOhc8zo	347.08
cUiKTQv4Keor	347.05
AuIiFxo7b57O	347
FnHdpQjqgcQy	346.94
YqeUCRMNVwv5	346.92
nk8h5YKtJK2I	346.86
iyt0sEfKcC3X	346.86
orKmffL49Nhg	346.66
y3KOfLv4bjPG	346.64
rrPRE7YxZeZx	346.59
nulWCfJD78Is	346.56
eZOkoN3kNFvd	346.56
5YIaWSAtPqnO	346.48
7twnCGBUazVG	346.44
uoQBNVmE2fic	346.38
1Q3Ahk9M3dIt	346.32
BOj9jXcCPKte	346.28
fefPo7KsojFh	346.24
87goqd3wYCX1	346.23
DMu6CeHVhiFy	345.92
21vlrtESlGL7	345.86
d0odBRTtsvDP	345.84
96EWz0Ocuo40	345.72
Zl8NFrzC11BD	345.68
iWgxATGAT7OI	345.65999999999997
scAu2vwigzmw	345.53
CzEvv3vdRFLP	345.53
d8bICN7ZP3FT	345.48
Ei9FjikAPcFG	345.48
gnS3M9mJkDct	345.46
bk4M59YlXoHE	345.46
q6IFSL51Qtn8	345.42
BwbQVFHZAImW	345.4
vqIcdwFqrTRe	345.39
O4SRBKOygRNK	345.39
AxATi4hIW5kt	345.39
6xmwQxZF1rEf	345.38
ciE9rK5ZlFMB	345.32
qw51Pzftd5BY	345.29
XKWhc8qbwpQ4	345.29
Pbz17YBt08sC	345.29
GYH6PWOwDrIK	345.29
pChFBhHJzY05	345.18
vAzs3rFDBpAn	345.16
hVXOmac6jFuS	345.16
9lA2FTIUJ2Ed	345.16
oz0F6rGEQuJj	345.07
60fgnPYZHVGq	345
T8UWcvofru0G	344.94
YnmxeeoOxNaR	344.89
uhrROBASvIr6	344.86
VXvhdgpkHmhm	344.8
gHYOH8lHMYWj	344.78
optZrybNlKW1	344.74
ji2lgBPIBiMy	344.74
gTX37m89xoDb	344.74
XMakQgUe9ZBY	344.74
FLMVajVuJ4pk	344.74
1uOuPeJ4QhxJ	344.74
yrBVXL9M18TC	344.73
wlWvVZyls0c6	344.73
BZPfhdPyO2Dq	344.72
zia6t6InFPlt	344.66
l3bjwQnNgkUy	344.64
FfnnK9YFwqnM	344.64
4yW1cEZQE7yf	344.58
0e7L8C5Kb01H	344.58
O6Ewcp4puHN4	344.54999999999995
kRrMY3t755nL	344.53
x7KS8ajOwLAo	344.51
vsjbmiba84j5	344.51
r4NwCmargy2q	344.4
42gNZiPpqrZz	344.37
eEvWDDg6KVhO	344.34
e7TRqYTJmZeM	344.34
Z7uWMpl0uO50	344.34
YFd3SEjqN0Bz	344.28
CCT0TJPTGJM9	344.27
rXKNqCEJOihp	344.25
0cxK11UGKYyF	344.25
3CCzTAI9KI25	344.2
JQsITce1r8Vc	344.15
9gCTqq5g5euK	344.15
2foYyAzWpGI7	344.15
1tWfykutqyTN	344.15
kQHtAysrYpCm	344.07
vwIm9Y47r2Vu	344.05
S5VsEVrOFZrG	343.91
8UsliQG1XjxH	343.91
1QZ8gYOfTJkE	343.91
wMPrPspI8qz7	343.86
2wDP1DgDpiFM	343.86
eSZtl5nJAtfx	343.85
sXQwPdbYQG4P	343.77
5BW308IQVCWB	343.74
1mv8FBn8NlP0	343.74
nnhsHqtbFF8t	343.7
jE3waXTIiz4d	343.7
HdAWGNgCLIEg	343.7
ADPylcNCvWTL	343.7
IAvxLln7Ql4O	343.67
jhr6q4Pj5cDO	343.57
YZGkAaGXe1FA	343.55
yDnkRF20WjMd	343.54
x2XmJ0cbIXMj	343.54
r27L3DX1OPfb	343.54
izIwlX25J23o	343.54
dQZZyNFV5Qmf	343.54
buKc98zkNDwG	343.54
adFdU87supST	343.54
VzoVphx5GT4P	343.54
V8opQXO4Gkxn	343.54
PGqoqY5Rlfbl	343.54
MJYVqyoBcBBk	343.54
M2AxVgRC2a02	343.54
LB2e258AOgtQ	343.54
HZwC27xPbavU	343.54
8tbCKDhm4FTw	343.54
6FqRB7ryUpre	343.54
4dIiJFegFWL8	343.54
cb09WaeAka2e	343.52
B777p8MR3S4a	343.48
m6FdnQ2R8oGL	343.37
k1pIoBAGbzvX	343.37
UJnOfx5yMC84	343.37
9NPwC3X3vgJQ	343.37
p0Lc2pm3NsDK	343.36
sdH9KSXnuFKY	343.35
YAywECsodCtB	343.26
TG9kQbkxv1S9	343.26
FiyRfVnGcFmE	343.23
EefoplQkEjl1	343.1
pxlgwhWzGRFs	343.07
oSfLetMymCYY	343.07
gkGsmI0m5SKv	343.07
jzOy6tix9JGS	343.04
N5WprSCfLTxp	342.96
6EATqbE57gYb	342.88
lC2y5Grkh4jY	342.85999999999996
H9M9G2jHioR5	342.85999999999996
FOyqk7QHRNkt	342.70000000000005
RoIexIKt1Swh	342.69
pNihYb4rgYOk	342.65
xXoCDSJOhZ00	342.56
eaRzSlCQ4oDS	342.56
8DXVNPVbQCAv	342.56
FyiKAaxWt3yU	342.54
2MuIqc2fUknr	342.54
p7CszTqoFmWo	342.38
jkMENpadYFOv	342.25
x0KzYdNDdHR5	342.22
Qh8cO4MewP5Z	342.22
IX1Kos5HipN2	342.22
GLTjbHRqmhMt	342.22
0f7xH51az2Gl	342.12
ymqzVWS11BQi	342.1
l1El6Ckcq9Vy	342.1
xC6msgRhqX8D	342.04
JjPB0ZGwVWKr	342.02
FgqpZmI5VFiq	341.91
D5TzFYr536SF	341.91
mIWAN5B0uFFe	341.86
Q4q6a1l63gkk	341.86
SWjrU9gWHrcO	341.85
IM7S6FHekxmZ	341.72
vD0x0dOZpmYH	341.62
cJMCz6IQV0FM	341.62
IYVfOOfnQpru	341.51
J5yzdjQ9VHn7	341.44
djcXsD4wCASU	341.4
aE64TY5GoKm5	341.4
P1OnR2Qhfd63	341.37
WB1nta2Nv8Y9	341.18
sarZRrhW9vnM	341.08
Yl9Y487Ww77i	341.02
BtqmMgfglRfT	341.02
zR17KRODNapi	341
giAqguc6DmFS	340.86
MfucUfLNFZN0	340.86
abtX1OE6Pbnk	340.79999999999995
c5JUT3ja100b	340.76
BqPCnyCLRexT	340.72
p8dhzHJ6ZBQT	340.68
6SX1vHuZpELk	340.68
zGtigSdadOis	340.67
pMy9g4VcBtsi	340.64
dN7fEXso5eAU	340.64
vlDjXhaLClYG	340.6
3y7RkXAsvW7t	340.52
hgwAppgmud81	340.46
Hp7CUlpAZ58l	340.36
ddnG9pgR7ils	340.34
PWOn7WfJ3TLf	340.28
unEsgV2vxYMJ	340.27
qcwUjEYac2oB	340.26
0OIQxzMogPlP	340.26
wktRH0SuGFB7	340.24
txMr5lABSLy5	340.24
jupSOuoUAXGU	340.24
WJmz51yxcdRF	340.24
IQXGJHqRcVgC	340.24
YADrGPbCw01I	340.20000000000005
lHcrGWUSYjO6	340.12
PRA3pptzINbP	340.09
Jls9BfNCmnCp	340.09
ueQSCrtvAtTz	340.08
YKIUWW3ugZ45	340.08
2j2inMFos7qQ	340.08
UOL7fI1Gfh0x	340.07
zdvtoYZFPsqt	340.04
nLqug8Zg5glp	340.04
vwdulm8337f0	340.02
sUDAU0b0k259	340.02
ayiW5C7ikk1u	340.02
Zz1BYP0DEVBw	340.02
Uno4W8bxfR6G	340.02
NhF0fjlwQfiV	340.02
HbMu21yD1mj2	340.02
AWJTQEDgmnv0	340.02
3HKM73MRUr3Y	340.02
1DCfbKMDmLdg	340.02
hRZyZOblAccH	340
TUAc0cY2Y1AA	339.96
Qf0jFklsfB9L	339.8
PoQx4Efo3jac	339.75
94E8cWrASfeO	339.66
xj2XT4ZHYQ74	339.6
suVPsQFZToUM	339.6
mbgvSFmmY7mG	339.6
EBPZjuwvmcDg	339.6
9spqu3br5L6K	339.6
wWMPLrXKyRXH	339.54
xtEerWTH9Vju	339.46
unC7W7eaVhZg	339.45
tiKwd4WBO5OM	339.44
PoNa3HvB426N	339.37
g2XcLoFx7fy1	339.29
0zC0NZJ0sNVR	339.24
iRYavudIM2QT	339.16
HG8qdq9kImYr	339.15
FlGen495LEGL	339.12
3n4Hou5UqZfA	339.11
whVNJmUx6tKq	339.09
U4TEcZUYYpOo	339.03
ek8vAeqTrpz3	339
bbC9SInwt0vv	339
PiYOIBS0rKDC	338.96
7AhsAMPmq7E4	338.92
X0Xz8cQ1hdA9	338.85
Wz9id8mwaXPz	338.84
Wj5t6eTANDne	338.84
wGc6qtREikXZ	338.82
cNv3zTm6fX6E	338.78
1nKayVKWH8pK	338.75
k49gjeXZjQXy	338.74
2gvI66P1hVaF	338.74
Jvbqq9862FDW	338.70000000000005
ESuCVzTF7U3r	338.68
YLKSIwUsyee3	338.64
RpFjKQHD2T3P	338.62
3UPeNPvMn4gW	338.58
vtuotOBZghHO	338.52
CVNmKFMHQvE5	338.52
6WQUvSWkqmLC	338.48
mRJktqEdpXEb	338.33
rxeAKmL2xi3a	338.32
xakMVJUbJkeJ	338.27
HR0AbGxWFYmu	338.2
uSsopCwCOVpy	338.15
YiRJfhBbWGPm	338.15
0FAsX2hT6yyN	338.1
K60xJ5SzNeJZ	338.04
k1ozYFDEG5qx	338
6SDOxDeNZwLj	338
qFsfp2mE46yN	337.9
YHSA6860JxHs	337.9
0mRHFmaeyDsw	337.74
5mjObfklhTHr	337.68
c9b40hkKX8r7	337.56
wIFfN1JTsZ5F	337.52
29SAXTpxptNG	337.5
wID6hme1FPYe	337.47
oMkVFn9ou5Wp	337.44
xKQ1EQ6fITuy	337.42
u8tJCiojxQrX	337.42
s06SIkOjfPRM	337.42
lJ915rTQA22G	337.42
i4lXyDPcIFsx	337.42
TxSQe5jHAdXa	337.42
OJ37ZLkUPUD5	337.42
JJkUcYl5XV7L	337.42
EwZiaRzDLpWm	337.42
Ci3dFBfETNJu	337.42
2Ge9yfZCj2vs	337.42
